window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
15,7500,8000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0002171992188533256,False,none,0.09720954973100535,0.0,0,0,False,0.7436186002019403,0.0
16,8000,8500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00023984382326758258,False,none,0.0978602730356204,0.0,0,0,False,0.7436186002019403,0.0
17,8500,9000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.000923104281947815,False,none,0.1106896048143373,0.0,0,0,False,0.7436186002019403,0.0
18,9000,9500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00026313934135446804,False,none,0.09850459476096192,0.0,0,0,False,0.7436186002019403,0.0
19,9500,10000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00030150145931451267,False,none,0.10661041027253408,0.0,0,0,False,0.7436186002019403,0.0
20,10000,10500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0002242232539647615,False,none,0.12906078675211638,0.0,0,0,False,0.7436186002019403,0.0
21,10500,11000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.001238987674757386,False,none,0.11179386022695338,0.0,0,0,False,0.7436186002019403,0.0
22,11000,11500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0010179027327000324,False,none,0.12375721761044875,0.0,0,0,False,0.7436186002019403,0.0
23,11500,12000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0008608597430877693,False,none,0.1005332695765034,0.0,0,0,False,0.7436186002019403,0.0
24,12000,12500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00029024599641247484,False,none,0.10773845371911432,0.0,0,0,False,0.7436186002019403,0.0
25,12500,13000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.000658152900937089,False,none,0.1719314120112659,0.0,0,0,False,0.7436186002019403,0.0
26,13000,13500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00023476209405515203,False,none,0.11015288656813528,0.0,0,0,False,0.7436186002019403,0.0
27,13500,14000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00025657508959509023,False,none,0.09453444563877829,0.0,0,0,False,0.7436186002019403,0.0
28,14000,14500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.00023550134578587123,False,none,0.08908981982683262,0.0,0,0,False,0.7436186002019403,0.0
