window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
50,25000,25500,500,0.0,0.4022308188265636,0.3351923490221363,0.4953389830508474,0.46815535933345226,0.3351923490221363,,,0.938,,0.4022308188265636,0.0,,1.0,0.062,0.6000803875433676,False,none,0.08007560128166744,0.0,0,0,False,0.3402745331018427,0.0
51,25500,26000,500,0.0,0.27673806982771765,0.27673806982771765,0.2887615930169121,0.4258966684323546,0.27673806982771765,,,0.93,,0.27673806982771765,0.0,,1.0,0.07,0.6008018229240055,False,none,0.08861282651377433,0.0,0,0,False,0.3402745331018427,0.0
52,26000,26500,500,0.0,0.31664262848700175,0.26386885707250146,0.41017316017316025,0.4359995636630644,0.26386885707250146,,,0.91,,0.31664262848700175,0.0,,1.0,0.09,0.5764345198099105,False,none,0.07367720857648702,0.0,0,0,False,0.3402745331018427,0.0
53,26500,27000,500,0.0,0.3485636784062611,0.23237578560417407,0.400386460554371,0.3927594348770261,0.23237578560417407,,,0.926,,0.3485636784062611,0.0,,1.0,0.074,0.5622052011961608,False,none,0.07761331167205664,0.0,0,0,False,0.3402745331018427,0.0
54,27000,27500,500,0.0,0.24232248193855735,0.24232248193855735,0.241647465437788,0.4246583244740857,0.24232248193855735,,,0.908,,0.24232248193855735,0.0,,1.0,0.092,0.5572466548998141,False,none,0.07484369955260003,0.0,0,0,False,0.3402745331018427,0.0
55,27500,28000,500,0.0,0.3232942946262039,0.3232942946262039,0.38295532927111875,0.5309849744311894,0.3232942946262039,,,0.858,,0.3232942946262039,0.0,,1.0,0.142,0.5299680082300562,False,none,0.09241862717378169,0.0,0,0,False,0.3402745331018427,0.0
56,28000,28500,500,0.0,0.2630929913967889,0.2192441594973241,0.3097815891732547,0.3347351983616808,0.2192441594973241,,,0.78,,0.2630929913967889,0.0,,1.0,0.22,0.4538305557218023,False,none,0.10045621474770279,0.0,0,0,False,0.3402745331018427,0.0
57,28500,29000,500,0.0,0.25532112505338855,0.25532112505338855,0.3627805656046991,0.41912822009599005,0.25532112505338855,,,0.848,,0.25532112505338855,0.0,,1.0,0.152,0.5035937265896305,False,none,0.0980181819271793,0.0,0,0,False,0.3402745331018427,0.0
58,29000,29500,500,0.0,0.396502306331048,0.396502306331048,0.4763959675475042,0.5456629407027792,0.396502306331048,,,0.886,,0.396502306331048,0.0,,1.0,0.114,0.5314910978292892,False,none,0.06052600447008564,0.0,0,0,False,0.3402745331018427,0.0
59,29500,30000,500,0.0,0.29551110518490153,0.29551110518490153,0.36953215629686215,0.4591297831457559,0.29551110518490153,,,0.89,,0.29551110518490153,0.0,,1.0,0.11,0.5472191425745305,False,none,0.06555289384142426,0.0,0,0,False,0.3402745331018427,0.0
60,30000,30500,500,0.0,0.2208221196975522,0.2208221196975522,0.2942157804825966,0.3549484359592367,0.2208221196975522,,,0.838,,0.2208221196975522,0.0,,1.0,0.162,0.5040798355553116,False,none,0.06326135634385413,0.0,0,0,False,0.3402745331018427,0.0
61,30500,31000,500,0.0,0.31782362848509943,0.31782362848509943,0.33140040962621603,0.45339158206222824,0.31782362848509943,,,0.84,,0.31782362848509943,0.0,,1.0,0.16,0.504508101420213,False,none,0.05198434070024328,0.0,0,0,False,0.3402745331018427,0.0
