window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
59,29500,30000,500,0.0,0.2873829617224999,0.2873829617224999,0.3691690480906167,0.4546093455499283,0.2873829617224999,,,0.888,,0.2873829617224999,0.0,,1.0,0.112,0.5510784283736635,False,latched,0.16480994872739096,0.0,0,50,False,0.34501515434855534,0.0
60,30000,30500,500,0.0,0.2169168591224018,0.2169168591224018,0.29384208840486864,0.35186205156403155,0.2169168591224018,,,0.836,,0.2169168591224018,0.0,,1.0,0.164,0.5019102054820258,False,latched,0.2145406781545741,0.0,0,50,False,0.34501515434855534,0.0
61,30500,31000,500,0.0,0.3157828121585688,0.3157828121585688,0.33140040962621603,0.45312369261803515,0.3157828121585688,,,0.84,,0.3157828121585688,0.0,,1.0,0.16,0.5046286409245723,False,latched,0.2216227842533416,0.0,0,50,False,0.34501515434855534,0.0
62,31000,31500,500,0.0,0.2329768913452681,0.2329768913452681,0.41183308859520307,0.3395123109683529,0.2329768913452681,,,0.822,,0.2329768913452681,0.0,,1.0,0.178,0.4847233014254065,False,latched,0.21095474959316288,0.0,0,50,False,0.34501515434855534,0.0
63,31500,32000,500,0.0,0.24377040677040673,0.2031420056420056,0.5018377321603128,0.2844307264025806,0.2031420056420056,,,0.86,,0.24377040677040673,0.0,,1.0,0.14,0.5178504067921305,False,latched,0.17172972954469884,0.0,0,50,False,0.34501515434855534,0.0
64,32000,32500,500,0.0,0.38938298770940183,0.3244858230911682,0.5292559523809525,0.4460124164041813,0.3244858230911682,,,0.852,,0.38938298770940183,0.0,,1.0,0.148,0.5100323175968816,False,latched,0.24389658795034883,0.0,0,50,False,0.34501515434855534,0.0
65,32500,33000,500,0.0,0.28167226577081,0.23472688814234166,0.31130519165453663,0.41759542298452923,0.23472688814234166,,,0.88,,0.28167226577081,0.0,,1.0,0.12,0.5349681473989832,False,latched,0.15069430541507825,0.0,0,50,False,0.34501515434855534,0.0
66,33000,33500,500,0.0,0.41883029932864657,0.41883029932864657,0.43634930477035744,0.6255088422130693,0.41883029932864657,,,0.876,,0.41883029932864657,0.0,,1.0,0.124,0.5141727411661383,False,latched,0.3237605356774652,0.0,0,50,False,0.34501515434855534,0.0
67,33500,34000,500,0.0,0.4271414647730438,0.4271414647730438,0.494398307347997,0.5886607072555878,0.4271414647730438,,,0.89,,0.4271414647730438,0.0,,1.0,0.11,0.5371313431758291,False,latched,0.22258544574575861,0.0,0,50,False,0.34501515434855534,0.0
68,34000,34500,500,0.0,0.3680326563122262,0.3680326563122262,0.42552664564127446,0.5735619081000672,0.3680326563122262,,,0.918,,0.3680326563122262,0.0,,1.0,0.082,0.5730698857125384,False,latched,0.16804853714183585,0.0,0,50,False,0.34501515434855534,0.0
69,34500,35000,500,0.0,0.27206780147956616,0.27206780147956616,0.2477657004830918,0.4642783206484518,0.27206780147956616,,,0.916,,0.27206780147956616,0.0,,1.0,0.084,0.5868232365193568,False,latched,0.17614920453710523,0.0,0,50,False,0.34501515434855534,0.0
70,35000,35500,500,0.0,0.27081866934808113,0.27081866934808113,0.42528490028490024,0.4526632457837513,0.27081866934808113,,,0.932,,0.27081866934808113,0.0,,1.0,0.068,0.592357309916436,False,latched,0.1333211559927645,0.0,0,50,False,0.34501515434855534,0.0
71,35500,36000,500,0.0,0.46033955857385395,0.38361629881154496,0.47456040480708406,0.481174314932712,0.38361629881154496,,,0.93,,0.46033955857385395,0.0,,1.0,0.07,0.5748882024272245,False,latched,0.14129832095287684,0.0,0,50,False,0.34501515434855534,0.0
72,36000,36500,500,0.0,0.4020015760441292,0.3350013133701077,0.4399645390070922,0.5869934471430823,0.3350013133701077,,,0.952,,0.4020015760441292,0.0,,1.0,0.048,0.6030611132479357,False,latched,0.11369426745138474,0.0,0,50,False,0.34501515434855534,0.0
73,36500,37000,500,0.0,0.43960667116552593,0.3663388926379383,0.42992907801418434,0.5473654987343035,0.3663388926379383,,,0.95,,0.43960667116552593,0.0,,1.0,0.05,0.6102298807038997,False,latched,0.08251869154697013,0.0,0,50,False,0.34501515434855534,0.0
