window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
145,72500,73000,500,0.0,0.46569476736357357,0.46569476736357357,0.589795008912656,0.6977767936590725,0.46569476736357357,,,0.932,,0.46569476736357357,0.0,,1.0,0.068,0.03340294790257796,False,none,0.06211384621590931,0.0,0,0,False,0.5482764939522271,0.0
146,73000,73500,500,0.0,0.5527180406212664,0.3684786937475109,0.6073464912280702,0.6889798971817871,0.3684786937475109,,,0.95,,0.5527180406212664,0.0,,1.0,0.05,0.026573899659281496,False,none,0.07121638118482862,0.0,0,0,False,0.5482764939522271,0.0
147,73500,74000,500,0.0,0.6955490251840616,0.5796241876533846,0.7445833333333334,0.7751039041242257,0.5796241876533846,,,0.982,,0.6955490251840616,0.0,,1.0,0.018,0.010513368669988867,False,none,0.07382354240520066,0.0,0,0,False,0.5482764939522271,0.0
148,74000,74500,500,0.0,0.6017512077294687,0.4011674718196458,0.6614583333333333,0.6976491655089888,0.4814009661835749,,,0.974,,0.6017512077294687,0.0,,1.0,0.026,0.010473390839808364,False,none,0.0849958533989613,0.0,0,0,False,0.5482764939522271,0.0
149,74500,75000,500,0.0,0.5754578754578754,0.47954822954822957,0.7055555555555556,0.7434586429250494,0.47954822954822957,,,0.974,,0.5754578754578754,0.0,,1.0,0.026,0.011931007466400242,False,none,0.09472894907749632,0.0,0,0,False,0.5482764939522271,0.0
150,75000,75500,500,0.0,0.6564102564102564,0.547008547008547,0.638888888888889,0.7636257587550842,0.547008547008547,,,0.976,,0.6564102564102564,0.0,,1.0,0.024,0.013234780796487574,False,none,0.0818710339818613,0.0,0,0,False,0.5482764939522271,0.0
151,75500,76000,500,0.0,0.37891056312108945,0.37891056312108945,0.5196078431372549,0.6518640226804433,0.37891056312108945,,,0.928,,0.37891056312108945,0.0,,1.0,0.072,0.026035505173434892,False,none,0.08523808499455818,0.0,0,0,False,0.5482764939522271,0.0
152,76000,76500,500,0.0,0.782520325203252,0.6521002710027101,0.8083333333333333,0.8695555852694812,0.6521002710027101,,,0.982,,0.782520325203252,0.0,,1.0,0.018,0.017928841762000193,False,none,0.07719512101674582,0.0,0,0,False,0.5482764939522271,0.0
153,76500,77000,500,0.0,0.6618881118881119,0.5515734265734266,0.6376923076923077,0.7416954612058786,0.5515734265734266,,,0.968,,0.6618881118881119,0.0,,1.0,0.032,0.014571226155361711,False,none,0.06575832148903639,0.0,0,0,False,0.5482764939522271,0.0
154,77000,77500,500,0.0,0.5487492214002955,0.45729101783357956,0.6058144796380092,0.6701959475172338,0.45729101783357956,,,0.926,,0.5487492214002955,0.0,,1.0,0.074,0.022417090722055038,False,none,0.11694812498288072,0.0,0,0,False,0.5482764939522271,0.0
